Date,Open,High,Low,Close,Adj Close,Volume,SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_open,DJ_high,DJ_low,DJ_close,DJ_Ajclose,DJ_volume,EG_open,EG_high,EG_low,EG_close,EG_Ajclose,EG_volume,EU_Price,EU_open,EU_high,EU_low,EU_Trend,OF_Price,OF_Open,OF_High,OF_Low,OF_Volume,OF_Trend,OS_Trend
4/5/2012,157.869995,158.679993,157.779999,158.309998,158.309998,8967700,139.380005,140.199997,139.259995,139.789992999999,121.935814,137439400,13067.17969,13088.11035,13012.45996,13060.13965,13060.13965,109530000,65.699997,67.150002,63.950001,64.199997,62.4233439999999,764500,1.3064,1.314,1.3165,1.3034,0,123.43,122.54,123.54,121.8,183560,1,1
4/9/2012,159.720001,160.009995,158.910004,159.369995,159.369995,8245800,138.029999,139.839996,137.839996,138.220001,120.56633,127555900,13057.57031,13057.71973,12903.78027,12929.58984,12929.58984,105580000,64.449997,64.699997,63.25,63.75,61.985806,601400,1.3102,1.3102,1.3135,1.3034,1,122.67,122.85,122.86,121.02,91960,0,0
4/10/2012,159.660004,161.580002,158.470001,161.100006,161.100006,14288500,137.949997,138.339996,135.759995,135.899994,118.542625,235360300,12929.44043,12929.58984,12710.55957,12715.92969,12715.92969,159290000,63.599998,64.25,62.200001,64.050003,62.277508,813600,1.3081,1.3107,1.3145,1.3053,0,119.88,122.53,122.83,119.49,223010,0,0
4/11/2012,161.199997,161.539992999999,160.740005,161.070007,161.070007,10005400,137.289992999999,137.539992999999,136.75,137,119.502167,154133000,12716.91992,12844.82031,12716.91992,12805.38965,12805.38965,125210000,65.050003,65.199997,63.950001,64.25,62.471966,577800,1.311,1.3082,1.3157,1.3065,1,120.18,119.87,120.8,119.05,178710,1,1
4/12/2012,160.740005,163.199997,160.460007,162.699997,162.699997,9229900,137.130005,138.899994,137.029999,138.789992999999,121.063538,154321500,12806.4502,12986.95996,12806.29981,12986.58008,12986.58008,119780000,65.449997,72.5,65.150002,72,70.0075,2283600,1.3186,1.3108,1.3213,1.31,1,121.71,120.14,121.92,119.28,125980,1,1
4/13/2012,162.449997,162.460007,160.169998,160.850006,160.850006,10041000,138.470001,138.820007,137.009995,137.139999,119.62426,169246700,12986.2002,12986.34961,12845.28027,12849.58984,12849.58984,140990000,72.300003,73.550003,70.550003,72.25,70.2505719999999,1576100,1.3077,1.3186,1.3203,1.307,0,121.83,121.88,122,120.77,15610,1,0
4/16/2012,160.509995,161.179993,159.529999,160.460007,160.460007,6670500,137.839996,138.039992999999,136.580002,137.050003,119.545753,147825300,12850.87988,12986.76953,12850.79981,12921.41016,12921.41016,120990000,72.5,73,70.300003,71.150002,69.181023,773600,1.3139,1.3066,1.3148,1.2994,1,118.68,121,121,118.2,232830,0,1
4/17/2012,160.539992999999,160.960007,158.75,160.25,160.25,7587100,137.839996,139.360001,137.699997,139.080002,121.316505,147877600,12921.79004,13131.36035,12921.79004,13115.54004,13115.54004,115320000,71.75,73.599998,71.349998,72.449997,70.445045,691100,1.3125,1.3136,1.3174,1.309,0,118.78,118.53,119.34,117.98,248480,1,1
4/18/2012,159.490005,160.119995,159.070007,159.309998,159.309998,7463000,138.460007,139.080002,138.380005,138.610001,120.906502,123884200,13114.55957,13114.55957,13027.49023,13032.75,13032.75,113520000,71.949997,72.099998,70.300003,71.099998,69.132401,661800,1.3121,1.3127,1.3142,1.3058,0,117.97,118.45,118.85,116.7,251110,0,0
4/19/2012,160,160.639999,159.020004,159.429993,159.429993,9914400,138.630005,139.149994,137.070007,137.720001,120.13018,198666700,13028.73047,13080.2002,12896.82031,12964.09961,12964.09961,139810000,71.400002,72.599998,70.800003,71.25,69.278244,684000,1.3136,1.3122,1.3166,1.307,1,118,118.15,119.15,117.68,204710,1,0
4/20/2012,159.25,159.910004,159.199997,159.539992999999,159.539992999999,9148800,138.330002,138.830002,137.869995,137.949997,120.330811,143199600,12964.48047,13082.54004,12964.25,13029.25977,13029.25977,212080000,71.650002,72.349998,69.599998,69.800003,67.868378,510700,1.3224,1.3137,1.3228,1.3129,1,118.76,118.01,119.69,117.87,178700,1,1
4/23/2012,158.199997,159.179993,157.880005,159.070007,159.070007,8876800,136.539992999999,136.910004,135.940002,136.789992999999,119.318947,171844900,13028.2002,13028.2002,12845.58008,12927.16992,12927.16992,139370000,68.199997,68.349998,65.099998,65.800003,63.979076,1327700,1.3155,1.3192,1.3211,1.3104,0,118.71,118.7,118.91,117.21,203510,0,1
4/24/2012,159.630005,160.179993,159.289992999999,159.300003,159.300003,5200600,136.910004,137.660004,136.800003,137.309998,119.772537,137484200,12927.76953,13050.29981,12926.49023,13001.55957,13001.55957,134110000,66.5,67.150002,65.849998,66.550003,64.708321,849700,1.3194,1.3157,1.3218,1.3144,1,118.16,118.75,118.94,117.85,173510,0,1
4/25/2012,159.479996,159.960007,157.759995,159.619995,159.619995,15093700,138.649994,139.25,138.529999,139.190002,121.412399,150252200,12997.69043,13105.7002,12993.59961,13090.71973,13090.71973,135260000,67.150002,70.25,66.849998,69.900002,67.965622,964900,1.3223,1.3195,1.3236,1.3174,1,119.12,118.38,119.25,117.45,242120,1,1
4/26/2012,160.460007,161.380005,160.100006,161.029999,161.029999,10918700,138.889999,140.320007,138.809998,140.160004,122.258545,136291600,13090.11035,13227.82031,13075.95996,13204.62012,13204.62012,107570000,70.75,71.5,70.150002,71.050003,69.083786,810400,1.3209,1.3222,1.3264,1.3199,0,119.92,119.05,120.17,118.78,225240,1,1
4/27/2012,161.779999,161.970001,161.149994,161.380005,161.380005,8906600,140.580002,140.789992999999,139.800003,140.389999,122.459175,130725000,13204.7002,13266.67969,13192.20996,13228.30957,13228.30957,110850000,71.849998,71.949997,70.900002,71.699997,69.715797,585100,1.3255,1.3191,1.3273,1.3157,1,119.83,119.6,119.95,119.06,173890,0,1
4/30/2012,160.490005,161.880005,160.309998,161.880005,161.880005,8007300,140.110001,140.210007,139.490005,139.869995,122.005577,115092200,13228.30957,13228.75977,13176.00977,13213.62988,13213.62988,127870000,71.099998,71.599998,70,70.900002,68.937935,646500,1.3241,1.3239,1.3266,1.3207,0,119.47,119.7,119.79,118.73,174060,0,1
5/1/2012,162.089996,162.179993,160.889999,161.320007,161.320007,7414800,139.789992999999,141.660004,139.630005,140.740005,122.764465,138832200,13214.16016,13338.66016,13174.65039,13279.32031,13279.32031,123400000,71.25,71.400002,69.599998,70.5,68.549011,543800,1.3239,1.3243,1.3285,1.3205,0,119.66,119.28,120.02,118.8,160250,1,1
5/2/2012,160.740005,160.779999,159.759995,160.589996,160.589996,5632300,139.919998,140.460007,139.460007,140.320007,122.398117,121081000,13278.11035,13278.11035,13192.20996,13268.57031,13268.57031,100770000,69.699997,70,68.650002,69,67.090515,522400,1.3157,1.3239,1.3244,1.3124,0,118.2,119.7,119.8,117.64,216220,0,0
5/3/2012,159.160004,159.479996,158.369995,158.970001,158.970001,13172000,140.339996,140.449997,138.990005,139.25,121.464783,143759700,13267.58984,13284.08984,13175.63965,13206.58984,13206.58984,102090000,68.199997,68.349998,64.550003,65.550003,63.735989,1097700,1.3152,1.3154,1.3182,1.3099,0,116.08,118.2,118.45,115.92,231990,0,0
5/4/2012,158.820007,159.979996,158.570007,159.470001,159.470001,11389600,138.520004,139.300003,136.919998,137,119.502167,193927300,13204.62012,13205,13022.33984,13038.26953,13038.26953,113790000,65.800003,67.949997,65,65.949997,64.124924,782600,1.3083,1.3152,1.318,1.3079,0,113.18,115.91,116.29,111.76,323770,0,0
5/7/2012,159.309998,159.339996,158.449997,159.080002,159.080002,4927800,136.509995,137.559998,136.460007,137.100006,119.589378,127765900,13035.84961,13049.08984,12970,13008.53027,13008.53027,110080000,65.599998,66.150002,63.75,64.099998,62.326111,723700,1.3054,1.303,1.3067,1.2957,0,113.16,112.8,113.5,110.34,159880,0,0
5/8/2012,156.610001,156.729996,154.919998,156,156,17852300,136.279999,136.770004,134.919998,136.550003,119.109604,213377700,13000.73047,13000.73047,12810.38965,12932.08984,12932.08984,138620000,62.5,62.650002,58.25,58.349998,56.735237,1701300,1.3003,1.3058,1.3066,1.2982,0,112.73,113.16,113.64,110.53,252430,0,0
5/9/2012,154.100006,154.979996,153.600006,154.470001,154.470001,13864000,135.100006,136.610001,134.490005,135.740005,118.403091,220752500,12921.80957,12921.80957,12748.48047,12835.05957,12835.05957,147460000,56.450001,61.450001,56.450001,59.25,57.610336,1449300,1.2933,1.2999,1.3005,1.291,0,113.2,113.05,113.27,111.31,239780,1,0
5/10/2012,155.160004,155.570007,154.639999,154.770004,154.770004,7460100,136.679993,136.850006,135.710007,136.020004,118.647324,150600000,12831.58008,12931.70996,12820.29981,12855.04004,12855.04004,151650000,60.349998,61.5,58.549999,58.950001,57.318642,975700,1.2936,1.2931,1.298,1.2923,1,112.73,112.72,113.64,112.12,198340,0,1
5/11/2012,153.440002,154.470001,153.240005,153.559998,153.559998,8285600,135.169998,136.869995,135.110001,135.610001,118.289673,153032400,12851.79004,12918.00977,12779.28027,12820.59961,12820.59961,148370000,58.450001,59.299999,56.849998,57.349998,55.762913,1011900,1.2917,1.2933,1.2959,1.2905,0,112.26,112.05,112.8,111.4,189450,0,0
5/14/2012,151.580002,152.029999,151,151.330002,151.330002,13388200,134.309998,135.610001,133.910004,134.110001,116.981247,163910000,12818.49023,12818.86035,12661.48047,12695.34961,12695.34961,143190000,56.099998,56.400002,54.5,54.549999,53.040405,954100,1.2826,1.2882,1.2905,1.28199999999999,0,111.57,112.07,112.07,110.04,199080,0,0
5/15/2012,151.160004,151.440002,149.630005,149.740005,149.740005,13354500,134.020004,134.809998,133.130005,133.339996,116.309593,207629300,12695.04981,12758.42969,12608.16016,12632,12632,156060000,54.450001,55.75,51,51.400002,49.977577,1393200,1.2731,1.2824,1.287,1.2721,0,112.24,111.17,112.67,110.93,146270,1,0
5/16/2012,149.479996,150.699997,148.600006,149.460007,149.460007,16750700,133.940002,134.550003,132.800003,132.830002,115.864746,207265500,12617.32031,12722.62988,12597.33984,12598.54981,12598.54981,143130000,51.049999,53.849998,51,51.25,49.831722,1333900,1.2716,1.2732,1.276,1.268,0,111.71,112.02,112.1,110.41,22420,0,0
5/17/2012,150.830002,153.399994,150.380005,152.800003,152.800003,18080700,132.860001,133.020004,130.789992999999,130.860001,114.146362,247992900,12598.32031,12611.41992,12440.51953,12442.49023,12442.49023,147430000,52.5,55.25,52.299999,53.849998,52.359772,1606100,1.2694,1.2716,1.275,1.2666,0,107.49,109.43,110.15,106.58,293240,0,1
5/18/2012,154.460007,155.130005,153.970001,154.550003,154.550003,12994200,131.369995,131.600006,129.550003,129.740005,113.169387999999,319615900,12443.01953,12492.96973,12336.75977,12369.37988,12369.37988,240720000,55.5,56.75,54.299999,54.599998,53.089012,1224100,1.2783,1.2685,1.2795,1.2641,1,107.14,106.75,107.99,106.4,206500,0,0
5/21/2012,154.110001,154.949997,153.860001,154.649994,154.649994,7542400,130.160004,132.020004,129.949997,131.970001,115.114586,177861100,12369.15039,12508.11035,12367.71973,12504.48047,12504.48047,142110000,54.900002,56.150002,54.5,55.950001,54.401665,495100,1.2814,1.2784,1.2827,1.2726,1,108.81,107.4,109.43,106.75,171290,1,1
5/22/2012,153.589996,154.419998,151.550003,152.080002,152.080002,11302700,132.309998,133.229996,131.339996,132.199997,115.315186,197531200,12505.37988,12575.95996,12447.33008,12502.80957,12502.80957,133650000,55.900002,56.700001,54.75,55.299999,53.76965,762900,1.2684,1.2814,1.2819,1.2658,0,108.41,109.25,109.36,107.79,180210,0,0
5/23/2012,151.5,151.839996,148.839996,151.619995,151.619995,18854500,131.25,132.460007,129.990005,132.270004,115.376244,204958400,12501.51953,12508.29981,12311.55957,12496.15039,12496.15039,152190000,54.549999,57,52.299999,57,55.422611,1635200,1.2586,1.2687,1.2689,1.2546,0,105.56,108.11,108.16,105.39,227010,0,0
5/24/2012,152.710007,152.910004,150.619995,151.410004,151.410004,9697100,132.630005,132.839996,131.419998,132.529999,115.603043,167357600,12491.91016,12539.58984,12419.62988,12529.75,12529.75,126810000,58.450001,58.700001,56.549999,58.150002,56.540783,1284100,1.2536,1.259,1.262,1.2515,0,106.55,106.1,107.25,105.03,191100,1,1
5/25/2012,151.889999,152.850006,151.630005,152.679993,152.679993,6212900,132.479996,132.850006,131.779999,132.100006,115.227974,135465600,12530.74023,12533.12012,12421.53027,12454.83008,12454.83008,93000000,58.549999,59.099998,57.650002,58.099998,56.4921569999999,701000,1.2517,1.2541,1.2604,1.2497,0,106.83,106.55,107.24,106.02,145990,1,0
5/29/2012,153.470001,153.619995,150.25,151.020004,151.020004,11243100,133.160004,133.929993,131.169998,133.699997,116.623619,152883500,12454.83008,12611.61035,12454.59961,12580.69043,12580.69043,107510000,59.299999,60.200001,57.75,58.200001,56.5893939999999,1109800,1.2498,1.2542,1.2576,1.2463,0,106.68,107.45,107.95,106.06,223910,0,1
5/30/2012,149.740005,152.380005,148.529999,151.910004,151.910004,16764800,132.559998,133.690002,131.490005,131.759995,114.931389,162370400,12579.01953,12579.09961,12396.40039,12419.86035,12419.86035,122830000,56.849998,57.900002,54.25,57.299999,55.714298,1188200,1.237,1.2485,1.2494,1.2361,0,103.47,106.82,106.82,102.85,225430,0,0
5/31/2012,152.029999,152.710007,150.619995,151.619995,151.619995,10114300,131.710007,132.449997,130.339996,131.470001,114.678444,196186000,12414.41016,12489.87012,12316.48047,12393.4502,12393.4502,205140000,57.349998,57.950001,54.099998,55.150002,53.623798,1042200,1.2359,1.2367,1.243,1.2338,0,101.87,103.23,104.16,101.27,258760,0,0
6/1/2012,155.410004,158.309998,154.869995,157.5,157.5,27399400,129.410004,131.5,128.160004,128.160004,111.791191,253240900,12391.55957,12391.62988,12107.48047,12118.57031,12118.57031,162940000,56.5,58.049999,56.25,57.150002,55.568451,1323400,1.2435,1.2361,1.2458,1.2288,1,98.43,101.69,101.95,97.54,324330,0,0
6/4/2012,157.259995,157.440002,156.160004,157.320007,157.320007,11462100,128.389999,128.740005,127.139999,128.100006,111.738869,202545800,12119.84961,12143.69043,12035.08984,12101.45996,12101.45996,126440000,57.700001,60.049999,57.099998,60.049999,58.388195,1113200,1.2498,1.2433,1.2511,1.2386,1,98.85,98.43,99.15,95.63,174170,1,1
6/5/2012,156.919998,157.270004,156.419998,157.139999,157.139999,8095300,127.849998,129.259995,127.779999,129.070007,112.584969,164149400,12101.08008,12147.54981,12072.16992,12127.9502,12127.9502,108970000,59.849998,60.75,59.200001,60.299999,58.631279,944400,1.2454,1.2494,1.2543,1.241,0,98.84,99.16,99.63,97.68,145830,0,0
6/6/2012,158.899994,159.199997,156.589996,157.210007,157.210007,15771600,129.970001,132.029999,129.929993,131.970001,115.114586,184202800,12125,12414.79004,12125,12414.79004,12414.79004,140110000,62.25,63.349998,61.299999,62.200001,60.478703,1312100,1.2572,1.2452,1.2586,1.2439,1,100.64,98.9,101.39,98.71,238420,1,1
6/7/2012,157.820007,157.839996,153.190002,154.5,154.5,18921600,133.470001,133.529999,131.779999,132.050003,115.184349,184772700,12416.53027,12555.25977,12416.53027,12460.95996,12460.95996,131150000,63.349998,63.349998,59.549999,60.049999,58.388195,966400,1.2562,1.2579,1.2627,1.254,0,99.93,100.91,102.45,99.07,284010,0,0
6/8/2012,153.020004,154.830002,153,154.729996,154.729996,11074800,131.710007,133.130005,131.289992999999,133.100006,116.100296,143915400,12460.80957,12554.2002,12398.44043,12554.2002,12554.2002,111810000,58.950001,59.150002,57.75,58.849998,57.221405,1188100,1.2517,1.2563,1.2576,1.2435,0,99.47,99.3,99.99,97.19,252950,0,1
6/11/2012,154.830002,155.399994,153.550003,155.360001,155.360001,9166600,134.169998,134.25,131.279999,131.410004,114.626129,169756100,12553.80957,12650.46973,12398.48047,12411.23047,12411.23047,121060000,59.700001,59.849998,58,58.049999,56.443535,612100,1.2475,1.2658,1.2668,1.2471,0,98,100.24,102.21,96.46,233780,0,0
6/12/2012,155.490005,157.039992999999,155.449997,156.460007,156.460007,13241100,131.789992999999,133.009995,131.160004,132.919998,115.943237,181931800,12412.07031,12577.01953,12411.91016,12573.79981,12573.79981,111360000,59.349998,60.849998,58.900002,60.650002,58.971596,595800,1.2513,1.2466,1.253,1.2441,1,97.14,96.81,97.97,96.62,245700,0,1
6/13/2012,157.610001,157.649994,156.419998,157.119995,157.119995,10109800,132.529999,133.360001,131.619995,132.070007,115.201836,172223900,12566.37988,12598.25,12453.69043,12496.37988,12496.37988,125780000,61.099998,62.450001,60.450001,61.950001,60.235622,1125100,1.2556,1.2506,1.2611,1.2473,1,97.13,97.24,98.38,96.67,138290,0,0
6/14/2012,157.639999,157.940002,156.240005,157.75,157.75,11502400,132.339996,134,131.979996,133.470001,116.423027,230615500,12497.88965,12698.67969,12497.66016,12651.91016,12651.91016,128640000,62.450001,63.650002,61.950001,62.950001,61.207943,1147200,1.2631,1.2565,1.2638,1.2542,1,97.03,97.2,97.8,96.33,35170,0,1
6/15/2012,157.75,158.460007,157.419998,157.839996,157.839996,13099300,133.380005,134.259995,133.100006,134.139999,117.613701,169444500,12652.20996,12774.7002,12651.37988,12767.16992,12767.16992,284290000,63.049999,65.5,62.049999,64.300003,62.520588,2662300,1.2638,1.2628,1.2666,1.2592,1,97.61,97.9,98.1,96.97,148880,1,0
6/18/2012,157.460007,158.210007,156.539992999999,157.929993,157.929993,6733000,133.580002,134.729996,133.279999,134.399994,117.841667,131360900,12767.01953,12781.92969,12696.17969,12741.82031,12741.82031,111280000,63.349998,65.949997,63.049999,65.800003,63.979076,886300,1.2576,1.2721,1.2748,1.2557,0,96.05,98.04,99.5,95.38,233810,0,0
6/19/2012,158,158.139999,156.970001,157.160004,157.160004,6945900,135.080002,136.25,134.369995,135.699997,118.981483,137382600,12744.62012,12898.94043,12744.46973,12837.33008,12837.33008,125180000,66.099998,66.349998,64.25,64.849998,63.055363,775900,1.2688,1.2575,1.2731,1.2568,1,95.76,95.91,96.8,94.44,276700,0,1
6/20/2012,156,157.369995,154.259995,155.970001,155.970001,16970200,135.710007,136.100006,134.270004,135.479996,118.788589,206451800,12837.09961,12877.17969,12744.91992,12824.38965,12824.38965,119110000,64.449997,66.400002,63.549999,64.75,62.958134,886200,1.2704,1.2687,1.2744,1.2637,1,92.69,95.71,96.04,92.38,328770,0,0
6/21/2012,153.729996,154.229996,151.800003,152.020004,152.020004,14447500,135.639999,135.779999,132.330002,132.440002,116.123146,205272200,12823.09961,12857.38965,12561.45996,12573.57031,12573.57031,146750000,63.299999,63.599998,61.150002,61.25,59.554989,1074500,1.2544,1.2706,1.2706,1.2531,0,89.23,92.55,92.76,88.9,351700,0,0
6/22/2012,152.039992999999,152.699997,151.210007,152.639999,152.639999,6755200,133.130005,133.710007,132.619995,133.460007,117.017487,130029200,12574.82031,12674.08008,12574.66992,12640.78027,12640.78027,209990000,62,62.75,60.5,61.950001,60.235622,619900,1.257,1.2548,1.2585,1.252,1,90.98,89.38,91.7,88.49,238670,1,1
6/25/2012,152.580002,154.160004,152.25,153.759995,153.759995,6183600,132.050003,132.100006,130.850006,131.320007,115.141136,146375700,12639.79981,12639.87012,12458.00977,12502.66016,12502.66016,134090000,60.700001,61.950001,60.150002,61.599998,59.895306,696200,1.2505,1.2553,1.2559,1.2471,0,91.01,91.65,91.75,89.6,211660,1,0
6/26/2012,153.029999,153.300003,152.130005,152.619995,152.619995,6123400,131.699997,132.380005,130.929993,131.979996,115.719803,141634000,12503.57031,12576.41016,12452.03027,12534.66992,12534.66992,109270000,61.25,61.5,60.25,61.150002,59.45776,539300,1.249,1.2502,1.2531,1.2442,0,93.02,91.3,93.25,90.7,236480,1,1
6/27/2012,153.300003,153.449997,152.149994,152.830002,152.830002,4840700,132.419998,133.429993,131.970001,133.169998,116.763191,108088000,12532.92969,12646.87012,12532.70996,12627.00977,12627.00977,97950000,61.349998,61.650002,59.450001,60.950001,59.263287,637200,1.247,1.2492,1.2511,1.2445,0,93.5,92.81,93.95,91.7,231830,1,1
6/28/2012,151.899994,152.160004,150.149994,151.050003,151.050003,8755600,132.289992999999,132.990005,131.279999,132.789992999999,116.42997,169242100,12626.25,12626.25,12450.16992,12602.25977,12602.25977,125870000,60.099998,60.849998,58.700001,60.099998,58.436813,625600,1.244,1.2471,1.2526,1.2407,0,91.36,93.32,93.85,90.88,235160,0,0
6/29/2012,155.130005,155.949997,154.520004,155.190002,155.190002,10378200,135.199997,136.270004,134.850006,136.100006,119.332214,212250900,12604.59961,12880.38965,12604.53027,12880.08984,12880.08984,191630000,62.400002,62.75,60.700001,61.599998,59.895306,738200,1.266,1.2441,1.2694,1.2434,1,97.8,92.06,98.29,91.73,275790,1,1
7/2/2012,154.669998,155.550003,154.339996,155.089996,155.089996,3654200,136.479996,136.649994,135.520004,136.509995,119.691673,129524500,12879.70996,12902.12012,12795.48047,12871.38965,12871.38965,109640000,61.099998,63.5,61.049999,63.349998,61.596874,394400,1.2586,1.2671,1.2673,1.2567,0,97.34,97.6,97.87,95.3,245470,0,0
7/3/2012,156.970001,157.720001,156.770004,157.460007,157.460007,5037700,136.479996,137.509995,136.339996,137.410004,120.480865,80450000,12868.05957,12946.2002,12845.28027,12943.66016,12943.66016,63850000,64.599998,65.150002,63.900002,64.699997,62.909519,527100,1.2607,1.2584,1.263,1.2559,1,100.68,97.24,101.58,97.12,289690,1,1
